                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     58,                0.77742,                0.56486,                 1.2482,                0.88675,                0.87919,                0.94255,                0.75663,                0.75773,                0.56358,                 1.2438,              0.0088714,              0.0088714,              0.0088714
                     59,                0.79117,                0.56526,                 1.2516,                0.88809,                0.87016,                0.94209,                0.76312,                0.76476,                0.55189,                 1.2431,              0.0088516,              0.0088516,              0.0088516
                     60,                 0.7713,                0.55289,                 1.2256,                0.88308,                 0.8865,                0.94692,                0.77602,                0.73269,                 0.5484,                 1.2092,              0.0088318,              0.0088318,              0.0088318
                     61,                0.76241,                0.54943,                 1.2184,                0.88647,                0.87188,                0.94071,                0.76079,                0.75067,                0.54777,                 1.2298,               0.008812,               0.008812,               0.008812
                     62,                0.76524,                0.55501,                 1.2144,                0.88483,                0.88525,                0.94581,                 0.7673,                0.74098,                0.54404,                 1.2178,              0.0087922,              0.0087922,              0.0087922
                     63,                0.76077,                0.54305,                 1.2095,                 0.8831,                0.87687,                0.94406,                 0.7705,                0.74893,                  0.553,                  1.228,              0.0087724,              0.0087724,              0.0087724
                     64,                 0.7652,                0.54587,                 1.2192,                0.89513,                0.86607,                0.94198,                0.76842,                0.73236,                0.54847,                 1.2048,              0.0087526,              0.0087526,              0.0087526
                     65,                 0.7571,                0.55027,                  1.205,                 0.8789,                0.88302,                0.94602,                0.76637,                0.75672,                0.53846,                 1.2263,              0.0087328,              0.0087328,              0.0087328
                     66,                0.76111,                0.53657,                 1.2081,                0.89501,                 0.8906,                0.95111,                0.77958,                0.73665,                0.52222,                 1.1969,               0.008713,               0.008713,               0.008713
                     67,                0.75071,                0.53046,                 1.1957,                0.89612,                0.88642,                0.94662,                0.77759,                 0.7265,                0.53243,                 1.1948,              0.0086932,              0.0086932,              0.0086932
                     68,                0.74245,                0.52862,                 1.2013,                0.88314,                0.87724,                0.94572,                 0.7814,                0.72341,                0.53265,                 1.2041,              0.0086734,              0.0086734,              0.0086734
                     69,                0.73067,                0.51932,                 1.1881,                0.89487,                0.87059,                0.94487,                0.77462,                0.73093,                0.53282,                 1.1992,              0.0086536,              0.0086536,              0.0086536
                     70,                0.73261,                0.51447,                 1.1815,                0.88142,                0.88517,                0.94615,                0.78502,                0.70849,                0.52165,                 1.1831,              0.0086338,              0.0086338,              0.0086338
                     71,                0.72031,                 0.5176,                 1.1701,                0.88908,                0.87871,                0.94433,                0.78161,                0.71128,                0.51723,                 1.1981,               0.008614,               0.008614,               0.008614
                     72,                0.72124,                0.50914,                 1.1864,                0.87588,                0.89424,                0.94596,                 0.7773,                 0.7163,                0.53344,                 1.1923,              0.0085942,              0.0085942,              0.0085942
                     73,                  0.726,                0.51545,                 1.1786,                0.88718,                0.88908,                 0.9478,                0.78211,                0.71185,                 0.5263,                  1.196,              0.0085744,              0.0085744,              0.0085744
                     74,                0.71205,                0.50614,                 1.1667,                0.88579,                0.87692,                 0.9449,                 0.7894,                0.69506,                0.53142,                  1.174,              0.0085546,              0.0085546,              0.0085546
                     75,                0.70722,                0.50235,                 1.1665,                0.89037,                0.89424,                0.94651,                0.79074,                0.69378,                 0.5039,                 1.1732,              0.0085348,              0.0085348,              0.0085348
                     76,                0.70072,                0.49365,                 1.1523,                0.89996,                0.88182,                0.95078,                0.79106,                0.70025,                  0.505,                 1.1811,               0.008515,               0.008515,               0.008515
                     77,                0.71708,                 0.5082,                 1.1776,                0.88705,                0.88392,                0.94495,                 0.7852,                0.68531,                0.51584,                  1.172,              0.0084952,              0.0084952,              0.0084952
                     78,                0.69571,                0.49399,                 1.1562,                0.90239,                 0.8863,                0.95213,                0.79252,                0.70547,                0.51085,                 1.1845,              0.0084754,              0.0084754,              0.0084754
                     79,                0.70819,                0.49246,                 1.1569,                 0.8848,                0.88994,                0.95073,                0.79335,                0.69171,                0.50496,                 1.1695,              0.0084556,              0.0084556,              0.0084556
                     80,                0.70167,                0.48764,                 1.1524,                0.90472,                0.87767,                0.95061,                0.79569,                0.68844,                0.51348,                 1.1545,              0.0084358,              0.0084358,              0.0084358
                     81,                0.69395,                0.48977,                 1.1546,                0.89256,                0.88951,                0.94754,                0.79833,                0.67832,                0.51005,                 1.1609,               0.008416,               0.008416,               0.008416
                     82,                0.69024,                0.48428,                 1.1508,                0.90251,                 0.8822,                0.94856,                0.79458,                 0.6826,                0.50228,                 1.1566,              0.0083962,              0.0083962,              0.0083962
                     83,                0.68801,                0.48306,                 1.1487,                0.87427,                0.89553,                0.94316,                0.78697,                0.68965,                0.51418,                 1.1608,              0.0083764,              0.0083764,              0.0083764
