                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                 1.4478,                0.91148,                 2.2064,                0.88829,                0.88177,                0.94666,                0.78995,                  1.403,                0.95036,                 2.2269,               0.008218,               0.008218,               0.008218
                     92,                 1.4203,                0.89449,                 2.1783,                 0.9008,                0.88951,                0.94883,                0.79222,                 1.3955,                0.92027,                 2.2269,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.4231,                0.88688,                 2.1791,                0.89444,                0.87432,                0.94399,                0.78865,                 1.4251,                0.95216,                 2.2378,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.3974,                0.85569,                 2.1677,                0.89145,                0.88048,                0.94755,                0.79642,                 1.3848,                0.93052,                 2.2206,              0.0081586,              0.0081586,              0.0081586
                     95,                  1.412,                0.86399,                 2.1826,                0.88922,                 0.8908,                0.95236,                0.79763,                 1.3871,                0.91937,                 2.2162,              0.0081388,              0.0081388,              0.0081388
                     96,                  1.399,                0.84117,                 2.1546,                0.89487,                0.88865,                0.94836,                0.80042,                 1.3654,                0.93674,                 2.1994,               0.008119,               0.008119,               0.008119
                     97,                 1.3923,                0.86961,                 2.1667,                 0.8793,                0.89553,                0.94612,                0.79908,                 1.3783,                0.92013,                 2.2065,              0.0080992,              0.0080992,              0.0080992
                     98,                 1.3881,                 0.8452,                 2.1603,                 0.8826,                0.88392,                0.94387,                0.80104,                 1.3647,                0.94634,                 2.2093,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.4018,                0.85548,                 2.1482,                0.90245,                0.87102,                0.94792,                0.79828,                 1.3686,                0.92177,                 2.1978,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.3813,                0.84387,                 2.1392,                0.88335,                0.88229,                 0.9409,                0.79918,                 1.3777,                0.96518,                 2.2092,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.3588,                 0.8438,                 2.1401,                0.90528,                 0.8752,                 0.9503,                  0.803,                 1.3731,                0.92898,                 2.2098,                0.00802,                0.00802,                0.00802
                    102,                 1.3739,                0.85321,                 2.1416,                 0.8983,                 0.8908,                0.94877,                0.80718,                 1.3604,                0.92814,                 2.2077,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.3511,                0.85864,                 2.1219,                 0.8781,                0.89188,                0.94621,                0.80384,                 1.3387,                0.91866,                 2.1977,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.3564,                0.84795,                 2.1286,                0.88006,                0.89553,                0.94272,                0.80018,                 1.3452,                  0.935,                 2.1915,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.3502,                 0.8459,                 2.1246,                0.90748,                0.85985,                0.94046,                0.79654,                 1.3519,                0.96205,                 2.1924,              0.0079408,              0.0079408,              0.0079408
                    106,                  1.328,                0.81949,                 2.1223,                0.88953,                0.88622,                0.94361,                0.80205,                 1.3494,                0.95813,                 2.2058,               0.007921,               0.007921,               0.007921
